text,in_reply,quoted_text,is_sarcastic
"Eu fui perder o bv essa semana e os caras com 13/14 já tavam namorando, vsf","2 amigos meus começaram a namorar com TREZE (13!!) e era bem assim mesmo 

- Vamo jogar CoD hoje?
- Hmmm... Não dá vou sair com sla quem
- Ah então vamo pro cinema Sexta ver aquele filme novo da Marvel lá
- Puts não dá porque eu vou ver com ela",,0
@Ancelmocom Fala sobre o BNDES,"Empresário preso na Lava-Jato é mais um que mora no mesmo condomínio que Bolsonaro

https://t.co/qmHpomyYZG",,0
Chova ou faça sol já mais perca a graça e divirta-se 🤭 tardeeee 😜 https://t.co/O03YCfsPCc,,,0
"To chocada que eu nunca, absolutamente NUUUNCA nem gostei de justin Bieber e selena Gomez mas eu parei hoje por 2 horas e li toda a história das traições dele no namoro dos dois e fiquei 😱#novelajelena",,,0
@fogueral Acho que domingo,@_XuAraujo Quando vem pra ca mala?,,0
A figueira até é bem fixe p tar no chill,,,0
Impactado kkkkkkkk https://t.co/c3nVYtbiWj,,"Steve falando para a Robin q ele gosta dela // Robin falando para o Steve q eh sapatão 

#StrangersThings3 https://t.co/43B2ANsAvM",0
@Meninopt0 @cibylask89  nem saio de casa se não for pra quebrar algo,Tbt desse dia o melhor 😂😂😂 https://t.co/YiaZ5vrbW2,,0
comigo não brincam,,,0
Nada p fazer,,,0
"O 😈 do sujeito tem 1 sensor de ponto cego piscando no espelho dele, mas o q ele faz? Isso mesmo, paga caro pra comprar 1 carro cheio de pra q isso pra ignorar a segurança e simplesmente enfia a trolha do SUV dele em cima de vc. Puta gente 💩 que habita esta parte deste planeta.",,,0
@todaenroladaa sdds miau,"ALERTA POSSÍVEL SPOILER #StrangerThings 

queria ver a volta da gata do Dustin",,0
@gleisi Lembrei-me de vc👇👇👇 https://t.co/g5WMnim0WY,"No momento em que o mundo se depara com as injustiças cometidas contra o presidente Lula, o Papa Francisco nos lembra como devem atuar os juízes: com imparcialidade e jamais negociando a verdade. Vejam o vídeo do Vaticano: https://t.co/oGFNaigNLy",,0
como ao mesmo tempo q eu visto 38 eu visto 44? calça jeans eh um negócio complicado,,,0
@askhugoo ta bom entao,@marii11a SIM,,0
"Acabei de fazer o mapa, uuuuufa",,,0
esse menino me deixa bobinha demais,,,0
@hugofaustyne Vocêé insensível 🙄,"Já sei até o que eu  falaria
:Para de viadage me vê todo dia pow kkkkk https://t.co/e013undjtP",,0
A perfeição meu pai https://t.co/Nr0j0a2Cqs,,🌹 https://t.co/a6RJ6LsMW7,0
Se eu gosto de trabalhar aqui? #educativohpvb em Sesc Bom Retiro https://t.co/2Fw2Xjebgl,,,0
@raissachaddad @Yudchitaniguti QQ ISSO GAROTA????,https://t.co/lHd05oi4kW,,0
@sweedangerous puta merda eu to escutando ele agora puts,@softnakamoto_ https://t.co/2fChC2f0D5,,0
Show lésbico sin costo adicional https://t.co/y0pEtzMXuy,,,0
kd a thread do chifre da selena tenho nda melhor p ler no ônibus,,,0
"@FlaResenhaNews Apaga irmão, tá feio já! 😂😂😂","Pagamento de salário só para Pedro incomoda, e jogadores do Fluminense planejam reunião com a diretoria https://t.co/iTWD8OGrdb https://t.co/yCupMWRepP",,0
@vladzdli Portfolio de uma gay do centro,@goblimn Ai obg pela dica,,0
"Corona é horrível, prefiro minha Brahma 😘",,,0
Tia Bia: O nosso povo também é duro igual cu de índio,,,0
ODEIO AUXILIAR CIRURGIA EM PACIENTE QUE TEM FRESCURA,,,0
perfil visualizado por 8 pessoas https://t.co/q929pTOirQ,,,0
e as costas* https://t.co/iLov5ATjzp,,a gente é jovem mas o joelho parece q é de uma senhora de 70 anos,0
lip tint = td pra mim,,,0
"Idealiza-se como herói de todo livro que lê, desfazendo-se em lágrimas à última página.",,,0
"@TonyDionis Ne?!
Gente,fico assustada kkkkkkkkk","@jesksimao Conheço casos assim 😂😂😂
Não é só com vaca que já ouvi não",,0
"@voudemarisa me ajuda, to com uma sacola de compras no site, porém na hora de finalizar a compra não aparece a opção de envio com frete, apenas retirar na loja...",,,0
"@claarassis Da sim, escolhe logo",,,0
"Fiz 4 tattos ontem e hoje já quero fazer mais, alguém me segura 😰",,,0
"@PES_Brasil Porra fodase na moral grafico de cu é rola e gameplay caralho?!! 

Mesmas tosquices de 10 anos nao fode",Capricho é a palavra! 😉👌 https://t.co/zwXJWBOfr7,,0
minete é uma palavra mesmo feia,,,0
"Cara o primeiro notice veio de quem eu sou stan, Ai eu to chorando",,,0
Thayná não me respeita cara 😪,,,0
"Na medida do possível, se aprocheguem pra degustar 01 (hum) sagrado cafezinho. (tô te vendo, @andrefelipez) https://t.co/KRm1WRrWTg","Pra quem começou a me seguir por conta da thread™ sobre teologia, já adianto que não sou grande exemplo, erro como todo mundo etc.
Mas bem-vindos.","voce passa 1 cafezinho dá 1 cafezinho pras visita fica todo mundo calado tomando cafezinho vc suspira fala: ""ooo cafezinho bom""",0
"Se a estrada estiver cheia de espinhos, saiba que não há vitória sem dor",,,0
"Meu Deus, que chatice.",,,0
Cara... Na Minha Opinião É A Melhor Do XxxTentation👌 https://t.co/jsDYseEBfX,,,0
"@AlysonAsK @summerbreeze01_ @1931felipe @SissyRibs @DiegoDs708 @bettoniSFC @yuridecastro @_viictorlucas @vinifernandes87 @essediafoilouco nenhum político merece homenagem alguma, o estado só fode todo mundo","@summerbreeze01_ @1931felipe @SissyRibs @DiegoDs708 @bettoniSFC @yuridecastro @_viictorlucas @vinifernandes87 @essediafoilouco E chegamos aqui a resposta mais óbvia, nenhum político da atualidade merece esse tipo de homenagem.",,0
@AlanaPontesss @vtrcsta0 Só a Alana,@vtrcsta0 @portoochayane Isso ai,,0
os comentários A https://t.co/6YaR4p3tsD,,se alguém me chama de feia pro meu namorado e ele fala q o importante eh caráter eu termino https://t.co/tG0q9LZpsS,0
Agora queres o que tu rejeitaste,,,0
Deus me livre mais quem me dera kkkk https://t.co/dKqfDFIUlm,,Fui pedida em namoro ao som do ferrugem “quer ser minha namorada” aí Deus que lindo https://t.co/DIcXiKf0aZ,0
@boshixun Ele quer mais é que a gente se foda,@hisketch meu deus que merda essa gente tá fazendo???? o cara não tem medo não de morrer no trânsito por conta disso,,0
eu odeio todos os macho desse piscinão de ramos    menos alguns,,,0
Conseguir por a lente mas quem disse que tô enxergando kkkkkkkkk vou ir assim msm,,,0
@purplejimin6 16 implorando 10,"oi vamo interagir

18 querendo 12 e vocês? https://t.co/gGEkCYEHzB",,0
"2 amigos meus começaram a namorar com TREZE (13!!) e era bem assim mesmo 

- Vamo jogar CoD hoje?
- Hmmm... Não dá vou sair com sla quem
- Ah então vamo pro cinema Sexta ver aquele filme novo da Marvel lá
- Puts não dá porque eu vou ver com ela",Nada além de uma representação fiel da adolescência https://t.co/P7Hg376sGU,,0
@xbadvi obrigadoo,@vitorvieiira_ Lindão em,,0
@elielmsm perfeito,@fountainkingd concordo com todas as palavras ditas ali,,0
@Estefanosantuc4 Lindo amigo,"@suelinha21 Topissima, haha",,0
"Tenham amigos homens, eles te ajudam a avaliar os nudes",,,0
"@catalyxtpark Eu sou pobre, mc é mais barato",oi gente vccs preferem bk ou mc??? Só pra eu ver uma coisa aqui,,0
"@MarianaBelem Sim, eu so usei o peso para exemplificar. No mei caso eu passava o dia vomitando por nervoso e meu estomago fechou o q levou a anorexia. Tudo por conta da ansiedade e da cabeça fudida","@ifcardoso Querida ❤ A questão nem é o peso, mas o que leva a ele. Que é o mesmo com vc: o processo, as emoções. Obrigada 🙏🏼❤",,0
"@dj2sdevitoria parabéns irmãozinho, que Deus te abençoe sempre 🥋🤟🏽😜","Fé nessa data de hoje 🙌, Só tenho que agradecer a Deus por mais um ano de vida, que Deus me proteja sempre, que tire todos os mal olhados de mim, que tire todas as falsidades e os falsos amigos do meu caminho! 🙌👊
19zadaaaaaaaaaaaaaa vivendo e aprendendo, fé ❤️🚀 https://t.co/M2ujhrBADB",,0
Maike tacou um vídeo foda no stts kkkkkkkkkkk,,,0
@monicabergamo Palocci caiu por muito menos,"Guedes e Moro vão ter q explicar ao Senado por q órgãos do governo estão investigando Glenn Greenwald, que revelou escândalo das mensagens de ex-juiz na Lava Jato. https://t.co/5gkmp36RX9",,0
o desgraçado coloca um boné pra trás e fica mais bonito pqp,,,0
"@rbevcav sentiram uma pequena fração do que a gente sofre a séculos, e tão hiper revoltados","Mas enfim né

Não tô mesmo conseguindo entender todo esse choro só por causa de uma princesa ser negra, plmdds",,0
@NarigudoFFC Só se vc cortar até semana q vem,@luanpierre10 Só 1 ? Negativo quero dois de comando,,0
Andar com a Duda no calçadão de campo grande não dá certo kkkkkkkkkkk,,,0
"@_giumotta Mano, eu assisti até a 3 temporada...e não acontece nada 
Só os caras conversando sobre o inverno pqp","@Sanches_ofc A mano não é 
Mas é meio decepcionante algumas coisas 
Ok que não é uma série previsível e tal, mas matar todo mundo toda hora caralho mano que raiva",,0
"se tivesse que conquistar o mundo pq daria armas aos chineses? — 1,3 bi de pessoas armadas e o comunismo sendo implantado mundialmente, só vejo sucesso nessa missão https://t.co/HDKmq9CpGx",,,0
vou mudar de conta seguir 10 pessoas,,,0
@crisayonara Usem a hashtag pessoal. #novelajelena https://t.co/0m6Im3z9gf,"haviam rumores que justin estava procurando por selena (o que iríamos saber meses depois que era verdade) e estava extremamente insatisfeito com o novo relacionamento dela, isso fez selena e the weeknd terem varias discussões https://t.co/WJoHArZS2w",,0
"Lisboa: Sem dizer adeus aos carros, a Praça da Alegria será mais pedonal https://t.co/OvIfQCICQO",,,0
corrigindo: indignação seletiva e racismo.,"Ariel que era branca e ruiva ser negra
-NÃO PQ TÁ ERRADO ESTRAGOU MINHA INFANCIA 
Aquaman que é loiro ser um gigante maori de cabelo grande
-TA TOP FILME DO ANO
indignação seletiva mandou um beijo pra vocês.",,0
"@gustavolito se te faz bem e funciona, continue &lt;3 pra mim, o diário foi maravilhoso","@brunezzi minha terapia são as colagens q eu faço
ás vezes eu faço algumas só pra ""traduzir"" oq eu to sentindo sabe",,0
@culturepjm mo desculpa as vezes seu levo tudo na base do serio k,@mochichanmi eu comentei brincando ali e vc n gostou,,0
Essa imagem do drone na transmissão é absurda,,,0
piei aq no meu cria,,,0
"liga...
diz que tá com saudade e quer me ver",,,0
@Pipemonteiroo Também!,Odeio tempo seco,,0
já era para estar 3×0 se não fosse os gols perdidos,,,0
@vantaebasquiat jin jin elas não ligam pra gente,@ourshey 7evenunited destruidora de lares,,0
@meianoitesemngm @Edsbocaiuva dramatico ele,"@Edsbocaiuva Literalmente nada: 
Edmundo: vo tranca a faculdade",,0
Oposição acusa Governo de nada ter feito para resolver nomeações familiares https://t.co/P4aLDVnwIa,,,0
@setsitallalight Vai se afundar em comprar cartas pra montar um deck. Cuidado amigo.,@JooPedroMCamar2 ai migo eu sou cadelinha de qualquer card game entao assim,,0
@Jota226 @IuriDeodato Aí índio tu já viu a coroa do dino né? PEDRAA,@2bfxp @IuriDeodato 😂😂😂😂😂😂😂😂😂 esse 2b é dms,,0
"O que você prefere, morder com toda sua força asfalto ou dar um soco com toda sua força em um tigre? — dar um soco em um tigre com certeza https://t.co/mVjK2LG4Iz",,,0
"5- Sim, se meu neném pedisse ai... 
6- Não sei quem é, então não.
7- Acho cabelo estiloso, mas não suportaria não todos os dias olhar a cara dele.
8- Sim.
9- Pra ontem, me chama de agente Carter e beija homem.
10- não, não vive sem o martelo po
11- não sei quem é não.","Tina for tina 

Qual seria sua resposta se essas celebridades te pedissem em namoro?

1- não, bonito, legal, porém não.
2- nem morta namoro com bosta desse.
3- ruivo, mas não.  
4- ""Tiozão"" lindo, mas não. Se fosse na época que fazia parte do grupo lá, talvez.",,0
Larissa me bloqueou pq mandei figurinha no wpp 🤣🤣🤦🏼‍♂️,,,0
@marcelassales Que mulher ridícula!,Classe não se compra 🤷🏽‍♀️ https://t.co/HMGySRt7ly,,0
@hyunrjinie infelizment nao menti 😔,,,0
EU NÃO ACREDITO QUE PERDI A GRANDE FAMÍLIA HOJE,,,0
meu chefe olhando eu mexer no tinder foi engraçado demais,,,0
Pólo mais sustentável precisa de nova logística - Políticas públicas que contemplem a internet e a ampliação dos portos são fundamentais para manter crescimento https://t.co/bX6hzSmbUl,,,0
Vou ali,,,0
@CarolinaMalta @JuliaFraga_ @_sumayafarias vcs cmg,Qdo vc diz que não tem roupa pra sair e suas amigas não acreditam e insistem pra vc ir https://t.co/lDT5Y0jDHq,,0
"estou a base de sorvete

é isso",,,0
Eu quando tava na academia https://t.co/pZr9QALBRM,,Malhando muito pra comer o cu dos meninos que eu gosto,0
Somos um Megazord só de Power Ranger preto,,,0
@lliberato406 tadinhooo kkkkkkkkk,"O gemidão do zap pra mim esta equivalente ao pornô na tv pro meu avô, que el cai no canal sem querer e começa a ficar desesperado",,0
"@maju_mouraa te amo muito, eu vou chorar tmb","@giucampagna Ai jesus eu to até com a vista embaçada de chorar,te amo mo conta sempre comigo",,0
@bobdaslabaredas 500 BILHÕES desviados @Pontifex_pt da empresa que ajudaria a melhorar o país.,"Obrigado pelo apoio, Papa. 

Fui condenado a pagar 5 mil reais por “imoderado uso dos meios de comunicação social” e por “exceder os limites da liberdade de expressão”. https://t.co/IrXQ9nevKZ",,0
@naahcastr_ @kelvin_rossi Não conta nada que amigo tóxico Afe,@kelvin_rossi Não me contou ainda pq? Que tipo de amizade é essa kelvin? Eu sou uma piada pra você?,,0
3 pessoas visualizaram seu perfil agora https://t.co/mxeg2O3ADS,,,0
@kettner_Lauro acertou 😍👍🏻,@givicentinii você,,0
"@gab_yz lula livre, comunismo, explodir bancos???????KKKKKKKKKKKKKK","cachaça, masoquismo e explodir bancos https://t.co/wRuJy3a60m",,0
"@subeida1 Fazendo cobra de espada de São Jorge puxada por linha de costurar da mamãe, pra animar as pessoas distraídas👏🏼👏🏼👏🏼🤣🤣🤣 ohhh sdds 🙏🏼🙏🏼🙏🏼😓😓😓boa tarde Sub vamos que vamos",@NuneswanA Boa tarde!!!,,0
@gioolima_ futuro fácil modelo ou apresentadora do tempo no jornal...,"se tá difícil pra ti, imagine pro meu futuro q só depende de mim...",,0
"@prayforjoao queria demais, mas a grana tá pouca, vá em GRU pra gente se beijar ops se ver &lt;3",@onschinaider amada vc passa por sp antes de vazar?,,0
@bateesi_andar Noi tum tum,@99ShadesofSalar Bas app or app😤😤,,0
Oficialmente de férias https://t.co/j2XU4mSrba,,,0
@Titoraffael kkkkkkkkkk pq ex,apresento a vcs minha futura ex. https://t.co/yvH0m07hqE,,0
@euamodormirr eu só queria ter o que colocar no meu currículo,eu só queria saber fazer um currículo decente,,0
Meu. Deus. https://t.co/U6WVS34BRi,,"Paulo Guedes: “Se falta segurança pública, se faltam hospitais, se falta saneamento, esse recurso tem que descer. Não podia estar lá em cima. Nós somos 200 milhões de trouxas, explorados por duas empreiteiras, quatro bancos, seis distribuidoras de gás, uma produtora de petróleo.”",0
"af vou poder pintar agora, to tao feliz aaaaaaaaaaaa",,,0
@breathemah o que ele fez?,Velho.... Como pode uma pessoa ser tão podre igual o Justin???? Vsf graças a deus nunca fui fã desse lixo,,0
Bateram no carro mds to em choque,,,0
eu mereço bem mas quero amor quero paz nunca mas quero viver assim,,,0
@maarinaesp @maisa Eu mesmaaaa Kkkkkkk,e eu que fui pedida em namoro ontem e fui parar no hospital https://t.co/p47Z81msGI,,0
"Esse tem moral de sobra para exigir do ex juiz criminoso, explicações pela conduta antidemocrática e inconstitucional. https://t.co/UZ5H2E9gIU",,Alessandro Molon tenha piedade https://t.co/K3YprdbtbJ,0
"Lisboa: Sem dizer adeus aos carros, a Praça da Alegria será mais pedonal https://t.co/FtlYLsn9IR",,,0
@yuribelarmino1 @jenniiferf18 Não fala assim dele em,@jenniiferf18 eu vou vagabunda,,0
Ksksksksksk https://t.co/tN2URQheV7,,,0
"@Anitta Parabéns,@Anitta! Você merece!Beijos.😘😘😘 Te amo!!!❤️❤️❤️",Fomos os mais indicados e mais premiados da noite. Obrigada demais a todos os meus fãs que são tudo no meu trabalho. Amo vocês demais e sou muito grata. Obrigada a todos da MTV pelo carinho. https://t.co/jlpEqCjgeN,,0
@ifbarbosaa @__danielamstc andaaa q assim vou convosco kkk,@beatrizbarros0 @__danielamstc Eu ainda não sei,,0
"@vivi_scans @mariruybarbosa @wilsonwitzel Oi governador, rsrs","@mariruybarbosa @wilsonwitzel Oi governador, boa noite.
Nem me importo que vc atiree na população de helicóptero, mas o elevador quebrado, aaaah o elevador quebrado que EU poderia usar, não pode fica assim.
Fico muito triste com essa situação... ( a que ME atinge) https://t.co/QEYGNUnJxX",,0
@aciiddgirl ta bem de amiga :(,@aciiddgirl kkkkkkkkkk,,0
"@P69JK Eu sei 
Mas tô 😔😔😔😔😔😔",@96ITX Não pode ficar triste,,0
"Dói dms ver isso acontecendo e não poder fazer nada, ainda mais com quem agnt ama..",,,0
"@omgrafaella é aquele negócio: devo, num nego, pago quando o semestre acabar","@amikakab Uqerida tô aqui pagando 30,75",,0
Vou ter que ficar deitada hoje pro meu santo aaaaaaa,,,0
@SenadorKajuru Foda-se.,,,0
"Quando você não for mais amigo de alguém respeite os segredos que ele partilhou com você.
O nome disso é integridade.",,,0
"e quem n queria, sonhos des dos meus 8 anos, tenho 21.. https://t.co/SUIxs4DlM2",,Queria ser modelo 😕,0
@BacelarEmerson @lbertozzi Fudeu bonito kkkk,@lbertozzi Fudeu com o PSG,,0
Estou cansada de viver sem viver de verdade.,,,0
eh disso q eu sempre falei https://t.co/rXo920CGPf,,"adianta nada não fazer não tua frente, mas fazer pelas costas 🤷🏼‍♀️",0
"Logo logo estamos pintando em todas as plataformas de streaming 😉
-
Ja que deixaram nós soltar a voz, agora aguenta nós, agora aguenta nós. 😂😂😂
-
#andreemary #andreemari #dupladabagunca #spotify #streaming #deezer… https://t.co/pwKNq3O8bT",,,0
