text,in_reply,quoted_text,is_sarcastic
fogassa tão natural para fazer merchan #sqn,,,1
"O 📱 ou o ❤️? 😂😂😂😂 #sqn em Pechincha, Rio De Janeiro, Brazil https://t.co/8ChkRDcEhr",,,1
Gente que defende a democracia e a liberdade de expressão #ironic #sqn https://t.co/DxFA2QyAxa,,"Vejam o completo absurdo: um professor de Engenharia na UFSC teve seu carro depredado – riscado e pneus furados – enquanto dava aulas, por não ter aderido à greve. 

Os que trabalham e dedicam sua vida à educação são vítimas daqueles que não estudam e não trabalham. https://t.co/HJ6aRk2AWw",1
@deltanmd Chega a dar pena seu desespero... #SQN,,,1
@jairbolsonaro A indústria brasileira agradece #sqn,,,1
"@subeida1 @jouberth19 E dizia:"" ameaçado de morte ""#Sqn #MesadaDoWyllys",,,1
"#MasterChefBR 
O Andre: Deixa que de churrasco eu entendo...
#sqn",,,1
"Minions são tão anti establishment #SQN q atacam o Greenwald q levantou podres da Cia q faz parte do establishment, além deles defender um demagogo como o Bozo q mama 30 anos no congresso. Sem nem a Cia conseguiu achar nada comprometedor contra ele acham q vão conseguir 😂😂😂",,,1
O sorriso sincero de quem se preocupa com você... #SQN https://t.co/1fM7Z0DQcz,,,1
"Se é pra representar G então vamos representar direito
Goiano Gay e Gostoso (#sqn) 😜
#LGBTQoftwitter https://t.co/0JoCcTUOUO",,,1
"@lbertozzi Isso sem De Arrascaeta em campo! Vooooooolta, Abel!

#sqn",,,1
"@deltanmd @deltanmd faz assim: sai das redes sociais. Para de se justificar. Fica caladinho. Sem um pio. Se esconde debaixo da pia da cozinha... etc. Assim, talvez... só talvez vc será esquecido... #SQN 😂",,,1
"Comprei um patins, e usei-o apenas 4 vezes e ele quebrou(sou muito radical #sqn), fui na loja que comprei e eles simplesmente  devolveram o dinheiro sem questionar nada.. O sistema de devolução aqui em Portugal é muito bom..",,,1
"@herminiapistola @BellomoSonia Desmenti o que? 😂😂😂 A esquerda que usa droga né 🤔...

Muito louca 😂😂😂👇👇👇

#SQN https://t.co/IU2hAkVqVO",,,1
"Um show essa copa América...estádios todos lotados....

#SQN",,,1
Pensem num anjinho 😇 #sqn ❤ https://t.co/UtBjrfsnrJ,,,1
"Alex Dias e Somalia no ataque

Saudade do que vivemos #sqn",,,1
@jairbolsonaro Agora sim que vamos avançar...#sqn,,,1
"@TwitterBrasil isentaço pra CRL!!! 
#ShowDoPavão em 1 lugar o twitter não deixou em destaque.

Basta um chororó da esquerda o assunto ganha outdoor! 😂😂😂
""Parabéns"" Twitter! #sqn",,,1
@andrefran @gugachacra Educados como os brasileiros! #SQN,,,1
@ClauSchroeder Estão todos como medo do pavão... #sqn https://t.co/isqnOCaC47,,,1
"@Vozdatarde @VillaMarcovilla Então presidente não pode ser popular?! 🤔

Quer dizer q vc é contra a democracia?! Sim pq na democracia o político mais popular é eleito presidente. 

Olha só, e eu achando q vc era contra a ditadura e a favor da democracia... #sqn Enganei-me! 🤪",,,1
Palmas ao STF. #SQN https://t.co/NEGmMGJn5P,,,1
@lohanna_lima Futebol é popular! #sqn,,,1
"Ainda se deu ao trabalho de me responder: “Impressão sua”. Não tive a chance de prosseguir com o diálogo, pois o cidadão me bloqueou. Grande democrata! Parabéns @ricardope! Assim construiremos um país melhor. #sqn",,,1
@vuvuzela_fogao Foto novinha né? #Sqn,,,1
@Smith_Hays Impressionadíssima com tão brilhante explicação. 👏🏽👏🏽#SQN,,,1
"@bernardopkuster @ggreenwald Faz sentido, o Glen é brother de neo nazista porém tem marido e filhos mulatos, tá serto 😅👌 #sqn",,,1
"@brinkissima awnnnnn ... que dó de vcs ... #SQN 
👉🏼👉🏼#ShowDoPavao #DeportaGlennGreenwald 
#DeportaVerdeValdi https://t.co/UGvb1jYcO7",,,1
"@DeputadoFederal O cara que condenou o maior assalto aos cofres públicos de uma democracia  vai ser visto como vergonha????? Ata,kkkkkkkkk #sqn",,,1
@matheus_agostin @pessoa_ademir @MatheusAlves_R @OGloboPolitica @jairbolsonaro Os Bolsominions garantem #SQN 😂😂😂😂😂😂😂😂 Ele vai a público e fala: - Estou porraqui com ele . 😂😂😂😂😂😂 Perunaro https://t.co/I7D2cPc533,,,1
"Comunista apoiando nazistas??
Nossa,que surpresa;;;#SQN https://t.co/06gxfke0KP",,,1
Já pensando no tema da próxima festa #sqn,,,1
@lilian_tahan Ainda bem que a população é contra a corrupção e só tolera cargos por mérito #sqn,,,1
"Legal né? Tv paga, têm bastante opções. #SQN https://t.co/ilQmSQWXbd",,,1
Igualzinho no Brasil. #sqn https://t.co/Wq2gM2YuSE,,Manifestação com mais de 2 milhões de pessoas em Hong Kong. Eis que uma ambulância precisa atravesar a aglomeração e... https://t.co/XaCNDkRjq1,1
@refugiopauriany acho que vou comprar uns fogos kkkk mas só pra comemorar os 5meses de amizade  #sqn 😂,,,1
Esse estatuto do desarmamento está matando o povo!   #SQN https://t.co/EpSgVSAkRB,,"Tiroteios deixam dois mortos e dois feridos no Morro da Coroa, no Rio.

https://t.co/9Kph4XTB16 https://t.co/kMW9HUkoae",1
#sqn não é mesmo! https://t.co/WFJtNUnVPl,,"Para economistas, saída de Levy do BNDES é fonte de nova turbulência no governo: https://t.co/NNamHNjVOZ",1
"Pelo que os PTistas falam, isso é democracia.. ódio e opressão vem de Bolsonaro. #sqn infelizmente existem dois lados.. Dos brasileiros de bem, que lutam pela verdade e querem justiça, se manifestando com dignidade... https://t.co/77wHZzxriq",,,1
"No Brasil de @jairbolsonaro e @SF_Moro as leis nacionais não valem, o que vale é o Código de Processo Penal do Moro e Código Penal do @deltanmd #MoroHeroi #sqn  #MoroCriminoso #LulaLivreDomingoSDV https://t.co/7GA9UNQak5",,,1
@AmontoadorP Ô que gênio.. #sqn,,,1
"Só estou UNICAMENTE protegendo suas meias e o seu tênis aqui. #Gunter

#sqn #picoftheday #pit #pitbull #pitbulls #pitbullbelém #photooftheday #iphone8plus #happypitties #proudpitbull #ilovepitbull # Belém #Pará… https://t.co/9Pf0Pt498l",,,1
"Acabei de correr um quarteirão para pegar o ""tram"". Sinto que praticamente já moro em Gotemburgo! Hahahaha #sqn",,,1
Vamos fazer aquele baita esforço.#sqn 😊😋 https://t.co/lnCUzTnrHN,,,1
@zepoletto @SocialistiPhone @BlogdoNoblat aham vou acreditar em pesquisa do twitter e facebook que representa a população brasileira #sqn,,,1
"Vou ostentar agora, comprando ovos. #sqn",,,1
@caleromarcelo @jairbolsonaro Copiou e colou o discurso do Freixo?? Va nesse caminho que sua carreira decola!!! #SQN,,,1
"@SigaPlayPlus Quase 17h da tarde e nada do aplicativo funcionar. Vcs estão de PA-RA-BENS! #SQN 
Revoltante isso!!!",,,1
QUANDO ME PERGUNTAM SE EU SINTO A SUA FALTA... A RESPOSTA TÁ NA CARA! #sqn #sdd #sdds #iloveyou #ineedyou #imissyou #aenedeerree https://t.co/h84IkwMsTu,,,1
"@BlogdoNoblat Realmente Moro, Paulo Guedes, Marcos Pontes e tantos outros só estão ali porque não teriam projeção sem ele #sqn. Esta sua fixação Marineira está lhe fazendo perder o senso.",,,1
@andrefran Igualzinho ao Brasil. #Sqn,,,1
"''VC TÁ COM CIÚMES?''

simsim      sim      sim simsim
sim sim     sim      sim        sim
sim  sim    sim      sim        sim
sim   sim   sim      sim        sim
sim    sim  sim      sim        sim
sim     sim sim      sim sim sim

#sqn #sei #soquenao #aenedeerree",,,1
"Cadeiras do Maracanã limpas e prontinhas para receber o torcedor. #sqn. “Ótima” Recepção para os visitantes do estádio. Pra gente tudo bem, normal. Nós cariocas estamos acostumados com esse lixo. https://t.co/VRNGUYYjfF",,,1
@ana_nina9 @JuValcezia Vive feliz kkk #sqn,,,1
"@Haddad_Fernando POSTE, sério que vc acha isso? Não poderia esperar uma opinião diferente de vc... 😂 aliás , o bom governo Lulaladrão e seus assessores levaram o País ao buraco e seus ótimos funcionários a prisão.  Obrigado pela opinião. #SQN.",,,1
"- VC NÃO FICOU CHATEADA, NÉ?!...
- NÃO, EU TÔ DE BOA...
#sei #sqn #soquenao #aenedeerree https://t.co/4ZUYDoiKN4",,,1
"Domingo à tarde, bom horário para ficar no twitter #SQN",,,1
"@IvanValente O histórico #sqn Ivan Valente não suportou ouvir umas verdades.
Me bloqueou!",,,1
"@diogomainardi Uai, mas @gilmarmendes disse que ""não necessariamente..."". Em quem devo acreditar? #SQN",,,1
"Sozinho em casa. Pedi dois Açaís do meu tamanho. Quando estava terminando o primeiro, minha esposa chegou. 
-O que é isso?
Disfarcei:
- É açaí, meu anjo! Pedi um pra vc tbm (#sqn).
- Obrigada. Agora, não quero! Tomo amanhã. 
Agora, estou aqui babando e vendo o açaí que eu perdi.",,,1
"@ZAMENZA Quando criticam o Walcyr é haters, agora quando você critica outros autores é só uma opinião kkk, imparcialidade a gente vê por #sqn",,,1
Amor que não se mede #titiopadrinho #sobrinhos #belinha #pedrolucas #banguncaorganizada #SQN https://t.co/MNUyDLQSvq,,,1
Tá aí um cara equilibrado. #sqn https://t.co/E1B5AuKuPj,,"Após Bolsonaro afirmar que quer indicar um ministro evangélico para a Suprema Corte, o juiz da Lava Jato só posta frases bíblicas em suas redes.
Confira - https://t.co/lfuabrkm67",1
"Copa América, ingresso mais barato  120, super popular, #sqn",,,1
@MiriamLeitaoCom Saudade daquele tempo em que membros do governo saíam por envolvimento com corrupção. #SQN,,,1
"@iarlleey Isso se chama informações privilegiadas, Kamieser viram o q o publico gostou e tá fazendo... muito espontâneo e verdadeiro 🥴#SQN",,,1
Eita homem odiado viu!#SQN https://t.co/KC6uR0WETR,,Chorem vermelhos. https://t.co/HaUvryt5ch,1
Eu vou ter que reformular e centrar todo o tema do meu projeto. Ai que bom. #sqn,,,1
Nada melhor do que fazer um código de mínimos quadrados em um domingo #sqn https://t.co/GryWPMPAcJ,,,1
"Neste momento só queria estar no Stone Beach Club bebendo o meu bom espumante. 
Pq cansei de Brahma. hahhhahaa
#sqn",,,1
"Mas como que o ""pai dos pobres"" #sqn não encontrou essa água antes do exército? Se questioná-lo, vai dizer que o Bolsonaro escondeu a água. https://t.co/XzmZgEi9su",,"Exército Brasileiro encontrou água potável em um dos municípios mais secos do Nordeste.
Caicó-RN.
Esse poço artesiano abastecerá mais de 3 mil famílias e a mídia não divulga, Porque será?
Vamos divulgar?
#Dia30EuVou https://t.co/skMtQ4cstw",1
domingão dia de tomar uma?  #sqn é dia de estudar  Pós Graduação,,,1
"Claro que vc não se refere ao @deltanmd e ao @SF_moro, né?
Até pq, se se recusassem a entregar, o @realwbonner faria o maior auê no @jornalnacional, cobrando...
#SQN https://t.co/pQwrtXfWnz",,É muita gente afirmando que foi vítima de hacker e pouca gente entregando o celular pra perícia investigar. Alguma coisa errada não tá certa,1
@Haddad_Fernando Com certeza teremos um Nobel. #sqn,,,1
Moro dizendo que não tinha  nada a ver com as publicações da imprensa... ahã #SQN #VazaJato #desMOROnando https://t.co/8uTfse5WOV,,Veja como funciona o cinismo. Aqui um confronto da simples verdade com o cinismo espetaculoso. Parece uma fábula. #LulaLivreJa #LulaLivre #vazajato https://t.co/ccjsCGwjNB,1
@marceloramosam #sqn aceitou o cargo com 2 missões.... não cumpriu,,,1
@g1 São honesto eles #sqn !!!,,,1
"que fase, brasil.
parabéns @SICOOB_oficial 👌
#sqn https://t.co/cFDRO3jVCl",,"“racismo é algo raro no brasil”

o brasil:
 https://t.co/Jqa22jaewC",1
E de novo a direita levanta mais uma hasteg #somostodosfulanodetal. Será que eles não lembram que todos os indivíduos que foram intitulados de heróis depois foi descoberta a bandidagem deles? #SomosTodosPauloGuedes  #sqn,,,1
@RevistaISTOE Nossa vai fazer uma diferença na minha vida... #sqn,,,1
@laurojardim Ô coitado...#SQN,,,1
@RassiLira @FrancellySerpa @Caio_CFernandes Logo agora que eu tava querendo ir nesse brinquedo! Kkkkkkk #sqn,,,1
"@blogdopannunzio Levy é marxista do mercado financeiro. Um leninista de wall street, em fim, talvez um castrista do banco mundial. Kkkk #sqn ...",,,1
Kkkkkkkkk...sou novinha amor! #sqn #quemdera https://t.co/kKyPkEY9Rc,,impressionado que a @gewbank fez 18 anos só agora https://t.co/Aadh46acpy,1
"@marciatiburi Votam porque ao contrario de você ele não é defensor da ""lógica do assalto"". Ta triste que vai enterrar um monte de amiguinho? O dó! #sqn",,,1
De 90 fotos eu tenho que escolher 8... que gostosinho #sqn https://t.co/nU4W27uH9p,,,1
@RevMagistratura Phyna demais #sqn,,,1
@carlatoscan @adilsonlula @ggreenwald @folha Levou anos? #sqn,,,1
Pai do ano #sqn https://t.co/zxu4QMrtsu,,Saltzman ❤️ Happy Father's Day! Stream free: https://t.co/XoMzcVI8ns #Legacies https://t.co/OUE0q8Cfu6,1
"""Sem ideologia"", blza? #sqn https://t.co/mse5Jwk8tA",,"Últimos TRÊS DIAS o governo ""sem viés ideológico"":
-Mandou ""meter a foice no IBAMA xiita"".
-Demitiu o Pres. dos Correios pq tirou foto c/deputados do PT e PSOL.
-Demitiu o Pres. da FUNAI por ser amistoso c/indígenas.
-Demitiu Santos Cruz por ñ querer financiar ""mídias de direita""",1
@Cleiton200780 @damo2026 kkkkk é brincadeira 😊 #sqn,,,1
genteee domingueira só  a depressão #sqn,,,1
@lmjtrouxaa Mande e vamos matar todos! &gt;.&lt; #Sqn kkk,,,1
E assim o presidente segue com sua política de demitir pela mídia e redes sociais. Que delicia deve ser trabalhar neste governo. #sqn #bolsolixo #bolsonaro #EleNao https://t.co/QsHJFafcim,,URGENTE!! O Presidente do BNDES Joaquim Levy pediu demissão nesta manhã de domingo. Ele comunicou o ministro Paulo Guedes sobre a decisão. Levy tinha sido nomeado presidente do banco em janeiro deste ano. https://t.co/IoEx34ArZo,1
"@ceticismo @ClimaoTahiti @titifenycia sorte que não, muito ofensivo isso! #sqn . Saí o mais rápido possível, não de medo, mas pra poder ver ela empurrando o carro com mais ângulo kkkkk queria ter filmado!",,,1
@joicehasselmann É muita hipocrisia. Esse aí tem a reputação ilibadíssima #sqn,,,1
Esse Bolsobosta acha q todos são moleques como ele. #sqn https://t.co/6FPvF6CPjj,,URGENTE!! O Presidente do BNDES Joaquim Levy pediu demissão nesta manhã de domingo. Ele comunicou o ministro Paulo Guedes sobre a decisão. Levy tinha sido nomeado presidente do banco em janeiro deste ano. https://t.co/IoEx34ArZo,1
@ggreenwald @TheInterceptBr divulga tudo bebe. Tá dando super   certo. #sqn #InMoroWeTrust,,,1
"Orgulhoso de mais um block memorável!
Esse pessoal não aceita ser contradito ou questionado!
Exemplos de democratas! #sqn https://t.co/UhZI0LxInE",,,1
@Decima_Sep Foi eu ... #sqn https://t.co/EkUoC8UCjH,,,1
@VillaMarcovilla Printei pra dar umas risadas amanhã. Forte abraço! #sqn,,,1
"@RoseDBarros @ggreenwald Tá tudo ótimo. #SQN
País #DesMOROnado https://t.co/MadQkXXBCm",,,1
"☕ hummm...#sqn é coca😆

🎶""Eu sou Ronal.....""🎶 em Pelotas, Brazil https://t.co/XvwVfnPOIu",,,1
@_Bel28 @PaulaSouMoro @Isabellniky @ingridalvfig 😂😂😂😂😂 olha a expressão corporal e a interpretação cênica 😂😂 espetacular ... #sqn  😂😂 é cachaça mesmo 😂😂,,,1
“Uma besta enjaulada com ódio...” #sqn https://t.co/Y7UXAJMIPu,,,1
"@Haddad_Fernando Nossa, tô louca pra ler! #sqn",,,1
Q conversa Maravilhosaaaa #sqn https://t.co/Zm20h9GAsh,,Vamos recordar já que a moda é vazar conversar que tal essa dos condenados @ggreenwald! https://t.co/oZ5K7jRZ4p,1
@laurojardim Tô morrendo de pena #sqn,,,1
"Adnet tá com uma moral com o público que olha, invejavel! Hahahahajaja #sqn https://t.co/9RD9n7pbkp",,"Esse quadro tá GENIAL! Quem tá curtindo? 😂😂😂

Dia de Paraguai x Catar, às 16h, e Uruguai x Equador, às 19h, no SporTV!

#CopaAmericaNoSporTV https://t.co/wEkiAsgQVR",1
@jairbolsonaro Esse @jairbolsonaro só que ser o Hugo Chávez . #sqn,,,1
"Aquele ""café"" reforçado 😁😁 #SQÑ #Açaí #Puro #Natural  #Origeba #SemMisturas #FarinhaDeCôcoCaseira https://t.co/yKB6bwzWCw",,,1
"Homem aranha foi preso ....
Agentes penitenciários em ronda ,
Encontraram o spider man , querendo dar fuga . 
#SQN ...
🤣🤣🤣🤣🤣🤣🤣🤣🤣 em São Paulo, Brazil https://t.co/DkffL7d1fT",,,1
Uma make nada kkkkkk muito naturauzinha #sqn https://t.co/MU2gdd12wp,,,1
"Ainda bem que acabou a mamata!
O Brasil mudou #SQN https://t.co/wSVKuWiWTK",,"Quer dizer que o Olavo queria uma merendinha de $ 400 mil mensais pra fazer doutrinação ideológica ? 

https://t.co/lTRppqBMG9",1
Você se programa para dormir até tarde... #sqn,,,1
"@demori Tadinho, Moro tão indefeso e ingênuo. #sqn",,,1
"@DCM_online @Bruno52448348 Ele tá velhinho... 
Deixa ele. 
#sqn",,,1
"@CeReinold @Marcelodedois Esse aí leu a Rouanet, #sqn","@Marcelodedois Fracassado... Não tem mais Rouanet, vai ter de ralar!",,1
"@marisfaraco NÉ QUERIA SQN MAS QUEM SABE S
N SEI",Rio é simplesmente a idealização de um bandido perfeito,,1
"Futebol fem é um saco, é so velocidade, n é por q é de mulher q é desvalorizado. O voley fem é mto mais legal q o masc, apesar de os dois serem valorizados, o masculino é só porradao pra um lado, porradao pro outro.
Ps: meu nivel de entendimento de esporte é ninja #sqn",,,1
"@pauloteixeira13 @deltanmd @SF_Moro #FicaADica Você superou toda a polícia Federal do Brasil. Já produziu o atestado de que existem provas e essas são verídicas, sem risco de fraude. Parabéns! Você é rápido e competente. SQN #Dia30PeloBrasil #CongressoFanfarrao","Caros Moro e Dallagnol. Havia convicções que a prisão do Lula tinha sido um conluio entre vocês. Agora existem provas! 
@deltanmd 
@SF_Moro 
#VazaAJato",,1
O Pedro quando está com muita vontade de tirar foto #sqn #day175of365 em Vitoria Das Thermas - Caldas Novas https://t.co/sEIaXG9G2X,,,1
"@proflucastorres Já passei por isso madrugadas editando, saudades ... SQN kkk","Duas da madrugada.
HORA DA EDIÇÃO!!!! https://t.co/Gfh9b29ffb",,1
"Vou abrir ele para ver o posicionamento da bateria, que é interna... Bem novo o aparelho. Sqn",,,1
"@jhon_santos1610 Oi, Ah tá nesse caso o Alexandre Matos é o segundo melhor né? #SQN.. 😘🐷","Não existem dirigente melhor que Marcos Braz, mestre nas contratações!",,1
"@manuelkobel @UOLNoticias @UOL Por que tantos assessores assim?
Ele deve trabalhar muito.. sqn..kkkkkk","Com 85 assessores, senador Izalci Lucas emprega o mesmo que empresa média @UOLNoticias @UOL https://t.co/0gghUrUujL
IZALCI LUCAS SENADOR DO PSDB
EMPREGA 85 ASSESSORES!",,1
"@davi_leste Pô, cabeludo! Sinto muito! #sqn",Acabou o amor! 🤣🤣🤣 https://t.co/CqHbzXW55r,,1
