text,in_reply,is_sarcastic
"@MarcelaSSales Isso. Meio com Ronaldo, Jean Lucas e Matheus Sávio ganharia tudo... só cracaços #sqn","Como não duvido de mais nada, já já chega a Fla-Mateus Sávio falando q poderia ter sido mais aproveitado",1
"Governo de #contascertas, que virou a página da #austeridade
#sqn https://t.co/4JYvd3juxg",,1
"Pensando na próxima receita 💬 #sqn 😂
#viversemtrigo #selfiedasemtrigo #feriado #tavabrincandomasjaseiqualseraaproximareceita #aloucaquenaodescansa #quemmaiséassim em São Paulo, Brazil https://t.co/V0E4zvNcYB",,1
"@Fred_CQN O Naruto é o melhor anime de todos os tempos. #sqn 

O melhor é One Piece.","Escreva ""O Naruto é..."" é deixe o teclado escolher as outras opções:

O Naruto é a cidade que eu não sei",1
Graças a esquerda e aos santos Lula e Paulo Freire nossa educação é referência no mundo. #sqn https://t.co/rT9rTpZlaL,,1
"@leo_smileo @kyaralu_ Ela não deve ter feito isso não. Olha a cruz no fundo... essas pessoas de Deus não são preconceituosas, talkei?
#sqn #bolsominions #BolsonaroEnvergonhaOBrasil",,1
"Dia 20 a certas pessoas virou um tanto faz, já fui bobo um dia mais quer que eu seja novamente #sqn o tempo passa #ficandoputoja! Tudo tem limite",,1
"@tparanhos Tudo será televisionado.
Hahahaha
#SQN",,1
Você não imagina o prazer que tenho em ser padrinho de casamento...#sqn,,1
"@kellymatos @RevistaEpoca Q legal, né ?! #sqn",,1
"@Deds_94 @Corinthians Tipo isso. Mas, aparentemente é um caso mais resolvido. E se nao for, bora gritar “volta Moradei!” #sqn",,1
"Vou levar pra casa, kkkk #sqn #CCBB Realismo em CCBB Rio de Janeiro https://t.co/cbKEm5UkSV",,1
"@ggreenwald Solta logo tudo, acaba de vez com esse governo. #sqn",,1
"RT @FR_BSB: YouTube pune canal do Poder360 por divulgar vídeo de senador discursando. 
Como se sabe, Google e YouTube (mesma empresa) se in…",,1
Acabou a corrupção. #sqn https://t.co/ZOt8LXG2hP,,1
"@Dudu_Olivier Não consegui dormir essa noite depois disso, nossa,  e agora? 
O @Palmeiras deve rescindir agora mesmo o contrato do @Rami7oficial, absurdo isso. #SQN

Apaga o post que ainda dá tempo, antes de cortarem a luz. 😂😂😂😂😂😂😂",,1
Feriado bom esse meu! #Sqn https://t.co/pyUaTvzV1K,,1
Eba feriado prolongado #sqn,,1
@veramagalhaes Falou a pessoa super seria e que nunca falou nada sem provas. #SQN,,1
@marneves @deboraisidoro Delícia de pessoa! #sqn,,1
"@MarioBraga85 @lobaoeletrico Ah, então tá né, beleza, já é 👍#sqn",,1
@ShirleyVazbh @randolfeap Pensava que era só os ptstas que defendem bandidos kkk #sqn,,1
@FlaMorciani Pensava que era só os ptstas que defendem bandidos kkk #sqn,,1
@Rodrigo16963315 Pensava que era só os ptstas que defendem bandidos kkk #sqn,,1
Toco muito kkk #sqn https://t.co/T5b9z2XfzO,,1
"@EmidRR @CarlosBolsonaro 🤣🤣🤣🤣🤣🤣
Eu vi!!!
Que dó né?!
#sqn",,1
"@brasil247 Sérgio Bozo,  que analisar as provas contra ele? Ah tá,  entendi....#sqn passa óleo de peroba nesta cara feia, af",,1
Nasceu gato assim ou fez cursinho ?? Pra te dar um beijo e de graça ?? — Nasci assim 😁🙈. #Sqn https://t.co/vf0zSvJ0IF,,1
Minha animação pro feriado #sqn https://t.co/G9zxzvNq5d,,1
@bonfim_marcio Infelizmente em tudo nesse país termina em pizza. E antes essa pizza fosse gostosa... mas #SQN,,1
"RT @GDNoticia: Procrastinação é seu único vilão? Talvez, #SQN https://t.co/TRjn9DUKXk",,1
"@davialcolunbre Bom seria se o ""Sr."" fosse um cidadão comum, sem direito à legítima defesa, na sua ""cabecinha"" existe um policial para cada cidadão de bem, né não?!?!?
#SQN",,1
"Isso aqui chama-se DESESPERO em tentar emplacar uma narrativa sem pé e nem cabeça 😂😂😂

Vamos ver os veículos... Carta Capital e Folha! Muita credibilidade #sqn 😂😂😂😂😂😂😂😂 https://t.co/JZcCb0lr3M",,1
"@davialcolunbre @rotrigomaia Opa, claro, claro, super confiamos em vocês, e em suas excelentes intenções. #sqn",,1
@aguedescartoon Vamos ver os veículos que a esquerdalha está trabalhando... Carta Capital e Folha! Muita credibilidade #sqn 😂🤣😂🤣😂🤣😂,,1
"@jdoriajr Podia mostrar o potencial das escolas estaduais.
#sqn",,1
"#Feriadão 
#Curtição
#Sqn
Boraa pra vida de Lerê !!!! https://t.co/cnkL3eyvNi",,1
"Pareço fofo mas só pareço mesmo..
#sabedenadainocente #cute #ironiaSa #purosarcasmo #fofo #sqn https://t.co/jSq3tEzivj",,1
"@folha Tá aí a mudança que tds queriam . Qual a diferença entre 13 e 17? Se vc e bom de matemática saberá. Nada mais que isso.
Pra frente Brasil ... 
#sqn",,1
"@samirsalimjr Isso me deixa com uma raiva! Quando eu tenho crises de pânico  preciso do Rivotril pra ter um mínimo de qualidade de vida, aí vem uma leviana que associa remédio com frescura ou droga, mano, VTNC, se eu pudesse faria a pessoa ficar 10 minutos no meu lugar pra ver que delicia #sqn",,1
@BlogdoNoblat @monicabergamo A esquerda delira!!!! Os donos da verdade!!! #sqn,,1
"@EIlyot @0C0RV0 Fofo
A gente quase acredita ... #SQN #PTNuncaMais #PSOLnunca",,1
@ttorresnina E ela respondeu que em breve terá a sorte de estar com eles. Eita rolezao da porra !! #sqn,,1
"@SporTV O Barcelona mto provavelmente ñ irá ""repatria-lo"", no PSG ele mesmo já expôsque ñ que ficar. Vai/irá para onde? Algum time da Premier League ou da Luga Italiana manifestou algum interesse noidiota imaturo? Está ficando s/ mercado na Europa por suas atitudes imbecis #Parabéns #sqn",,1
Morri mas passo bem!!!! #sqn #lightsiscoming #bts @BTS_twt https://t.co/tB07bIjoPL,,1
"Falou em bitcoin, só pode ser verdade. #sqn https://t.co/JzuZ2vawfm",,1
@fariasbolsogata @marciojotta @gcgPin @chicco_cabral @afcaf @Martins_Pastor @EdsonNo56528538 @gisapatriaamada @AssumpcaD @AleGZahra17 @Aila_Cruvinel @arletekuntz @Andreia07001778 @AGNALDOMACEDO4 @antoniana0805 @WRBolsonaro @PauloVibrando @DillRusseffi @lia_abud @lidiavleal11 @Denise_RM_ @Pankeka @ricominion @crazydogsp @jbtlucena @Mineirin72 Showwwww todos de todas e vice versa!!!! Suruba digital uhuuuuuu #SQN amadaaa!!!! Tudo amigo maluco graças a Deus!!! Me divirtooooo demaisss!!!! Amo muito tudo isso https://t.co/Ge6bUMfncB,,1
"@jeanwyllys_real É isso que vc acha que fez de melhor em sua vida, menina?
Que peninha de vc! #sqn 🤷‍♀️",,1
"RT @supergirl_sdv: ❤💙Bom dia amores!💙❤ 

Feriado🌄
Sol🌝
Piscininha amor 🌊 #sqn 

🎂#3AnosLigaDaJustiçaSDV 🎂
#QuintaLigaDaJustiçaSDV 
#QuintaD…",,1
"@RevistaEpoca @CarlosBolsonaro ""Exemplo de dignidade"". #sqn",,1
"@SenStyvenson O Sr tem ajudado a solucionar, votou pelo desarmamento. #SQN",,1
"@claudinodr @monicabergamo #sqn

Ibovespa atinge seu nível recorde após decisão do Federal Reserve (Fed), o banco central dos Estados Unidos, de manter a taxa de juros (Germano Luders/Exame/VEJA)

#morojuizfake",,1
"@cartacapital Ah não diga... @STF_oficial vai dar uma chancinha para um juíz ladrão? Ó estou surpresa! #sqn 

Ô saudade do tempo que nosso problema com juíz ladrão era só no futebol...",,1
"@CoradoCharles Eu sou macho, muito macho, nem doeu... #sqn 😂😂😂",,1
@jandira_feghali Intercepetê comprova: Jandirão é Miss Brasil !!! Huahuahua ... #sqn #Moro1Milhao #DetonaTudoMoro #Dia30VaiSerMaior,,1
@lance_saopaulo Nossaa que surpresa. O São Paulo vai se assustar com valores de jogadores capacitados e vai contratar tranqueiras. Estou chocado. #SQN #FORALECO #FORALECO,,1
"@alvesritasantos @fiamaflw @renatasincerona @CarlosBolsonaro Mas tu é linda.... #sqn
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣",@fiamaflw @renatasincerona @CarlosBolsonaro Sempre me pergunto o mesmo! rsrsrs,1
"❤💙Bom dia amores!💙❤ 

Feriado🌄
Sol🌝
Piscininha amor 🌊 #sqn 

🎂#3AnosLigaDaJustiçaSDV 🎂
#QuintaLigaDaJustiçaSDV 
#QuintaDetremuraSDV https://t.co/bUpjdJwNtg",,1
"hoje poderia ter sido um belo dia, onde pego meu amado metrô (que me ajuda a economizar gasolina, tempo e saúde mental) e vou trabalhar no país Maracanaú. MAS NÃO! cheguei e estava fechado. Parabéns @GovernoDoCeara @MetroforInfo. População sempre priorizada! #sqn https://t.co/EggByT1KDJ",,1
"@senadorhumberto @SF_Moro Falou o Drácula hahaha
Vamos todos acreditar nele.
#sqn
#Moro1milhao",,1
"@reinaldoazevedo @UOLNoticias @UOL Falou o sabe-tudo! 🤥
#sqn",,1
"Cara de quem amou ter tomado banho! #sqn Mas fica linda, branquinha! em Guará, Distrito Federal, Brazil https://t.co/3jOujoxkyY",,1
"O @ViajaNet coloca os valores menores, mas quando clico em comprar aparece a mensagem dizendo que foi atualizado. Isso está acontecendo desde ontem, o site faz isso para ser selecionado nos sites de busca de passagens por ter um “preço menor”, #sqn.",,1
@ggreenwald Volta Lula ! Volta PT pra acabar de destruir e roubar o que falta !!!  #SQN !!! Somos 58 milhões ao lado de Moro e de Bolsonaro !! 👉🏻🇧🇷,,1
@Daiane_cwb Tadinhaaaaa 😂😂😂😂😂 #sqn,,1
Justiça é para todos! #sqn https://t.co/J8j2GM6EIe,,1
RT @2marlenesantos: @Registh @RevistaEpoca @CarlosBolsonaro Filhos do lulao são santos igual o pai #SQN😁🤣🤣🤣,,1
@davialcolumbre @KatiaAbreu @SenadoFederal ... Olha a paz que reina no Brasil. #SQN. https://t.co/A68owPi1L8,,1
"@AndreVitor_99 @Fespinheirorj Eu não treino, ensaio. Pq só dou show... 🤣🤣🤣🤣🤣 #sqn",,1
@Registh @RevistaEpoca @CarlosBolsonaro Filhos do lulao são santos igual o pai #SQN😁🤣🤣🤣,@RevistaEpoca @CarlosBolsonaro Engraçado que não me lembro de nenhuma reportagem falando sobre os filhos do luladrão...bando de hipócritas,1
"@allantercalivre @CarlosBolsonaro @SF_Moro Só gente boa... #sqn
#InMorowetrust
#Euapoiomoro 
#EuapoioaLavaJato 
 #MoroOrgulhoDoBrasil
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷💖","Dos oito senadores que irão sabatinar o Ministro @SF_Moro, todos estão envolvidos na Lava Jato: Humberto Costa, Otto Alencar, Cid Gomes, Eduardo Braga, Antonio Anastasia, Esperidião Amin, Ciro Nogueira e Jader Barbalho.

É impossível levar essa república com seriedade.",1
"RT @RedeGlobo: Lídia sempre positiva, #sqn 😒 #ValeAPenaVerDeNovo #PorAmor https://t.co/UXdtkdPM6M",,1
"#SQN

O DIA EM QUE MORO SE DEU MAL https://t.co/U0zTf9Ezia via @YouTube",,1
"Marminino vc é um Gênio #SQN 
🤣🤣🤣🤣🤣🤣 https://t.co/up3u1vmqn5",,1
"@RenovaMidia Nossa que homem ilibado e acima de qquer suspeita falando assim, até acredito. #SQN","""Aquele que combate a corrupção não pode cometer crimes, os fins não justificam os meios"", afirmou o ministro Gilmar Mendes, do Supremo Tribunal Federal (STF).

https://t.co/WissgOdX6I",1
"@senadorhumberto @SF_Moro Falou o cara ficha limpa 
#SQN","Se tivesse altivez, @SF_Moro deveria pedir demissão do cargo de ministro. Ñ tem mais condição de seguir chefiando a PF, que hoje o investiga. E deveria tb pedir desculpa por cassar o voto de milhões de brasileiros que queriam ter votado em um homem que ele prendeu injustamente.",1
"Acordei assim bem plena pra curtir o feriado... #sqn #tbt 💁🏻‍♀️ em Niterói, Rio de Janeiro, Brazil https://t.co/tJZqj85I3B",,1
"Feriado, cheio de trabalho a fazer e o que acontece?! Obrigada, PC, por me deixar na mão!! #hp #pavilionp6660br #temhoraquenaoajuda #tinhaqueserhoje #sqn https://t.co/qIvcUhsovc",,1
"@EuMarceloBimbi Pensei q so o Daniel sabonetava ,q o casal nicelo era sincerão e falava td na cara #SQN https://t.co/MlUOBqtQuS","Nicelo respondendo a pergunta do R7 da Silmara Marques de Navegantes/SC 

Pergunta: Tirando vocês, qual casal gostariam que ganhasse o programa e quem vocês não querem que leve o prêmio?

#TeamNicelo #PowerCoupleBrasil https://t.co/bKF4YhS1Hg",1
TODOS os integrantes dos grupos desativaram as contas e perderam a oportunidade de desmascarar o @TheInterceptBr #sqn? E por que Dallagnol avisa que deletou tudo seu só agora que soube pelo Telegram que pode solicitar copia integral dos seus dados na nuvem? @MPF_PGR @ggreenwald https://t.co/UhXLvGUMjk,,1
"Galera compartilha muito esse vídeo pra mim ganhar o desafio do Vigo vídeos #seeufosserico

Então né gente #SQN https://t.co/at39j3TWwK",,1
TODOS os integrantes dos grupos desativaram as contas e perderam a oportunidade de desmascarar o @TheInterceptBr #sqn? E pq Dallagnol avisa q deletou tudo seu só agora q soube pelo Telegram que pode solicitar copia integral dos seus dados na nuvem? @MPF_PGR @wsarai @gilmarmendes https://t.co/UhXLvGUMjk,,1
"SWEET LORETTA @sweetlorettamoda [ATACADO]

Aquela básica #sqn que não pode falt... https://t.co/zHGdYc0VXB https://t.co/cE7a4x1249",,1
@GenJuarezCunha Forte abraço! Nos vemos no PSOL....#sqn,"Caros amigos! Hoje me afasto dos Correios. Foram 7 meses de alegria, obtivemos excelentes resultados, conduzimos a recuperação da Empresa e fizemos grandes amigos. Saldo muito positivo e a certeza que vocês continuarão no cumprimento da missão. Um abraço a todos!",1
"@conexaopolitica ""nossa 😲 que sorte do governo Bolsonaro! Só pode ser coincidência"" #sqn #InMoroWeTrust #BolsonaroOrgulhodoBrasil",Ibovespa fecha acima de 100 mil pontos pela primeira vez na história https://t.co/GjQljAb63c,1
"RT @DillRusseffi: Agradeço(#sqn) aos 48 senadores que tiraram o direito de nós, brasileiros de bem,  termos uma arma para nos defendermos,…",,1
Ainn..o baior estatista do Brasil é inocenti! #sqn #luladrao https://t.co/amwJwNCGL1,,1
"E o dólar segue caindo, eu odiio esse presidente, está acabando com o país. #sqn",,1
"Um dia como outro qualquer...
#sqn
Num relacionamento muito sério com o #tcc 💘",,1
saude em dia graças a deus #sqn 🤪🤩,,1
Hahaha meta de relacionamento #sqn... constrangedor https://t.co/w18K5gcHAu,,1
"@gleisi Emocionante ver o cidadão médio apoiando o PT e a OAB contra a Lava Jato. #SQN

Gleisi, a narrativa morreu!","Nesse momento difícil q o Brasil atravessa, de agressão ao direito de defesa e ameaça de ruptura institucional, a oposição esteve hj na OAB, entidade c/ histórico de lutas em defesa da democracia e essencial p/ o atual cenário político nacional. https://t.co/hVSkTmVDmP",1
"@alex_borges Rapaz... E eu que pensava que era coincidência... Hahaha... Parabéns @RedeGlobo pelo excelente jornalismo hahaha #SQN 
#BolsonaroTemRazao #MoroNossoHeroi #EuApoioaLavaJato",Cê jura? https://t.co/kBUPoHBltD,1
@jeanwyllys_real Falou o camarada que viveu o auge do REGIME MILITAR e tem autoridade falar deste... #sqn  pq ele(a) nasceu em 1974.,Seu nível de canalhice ainda me surpreende... Direitos humanos foram violados na ditadura militar da qual você fez parte; direitos constitucionais foram violados no golpe contra Dilma do qual você foi entusiasta; e ataque ao judiciário faz juiz que age como mafioso. Canalha! https://t.co/BHT3Ry0a2n,1
"Em Pernambuco, a gaia tá gigante. Como se defender:

#SQN https://t.co/hrsLZH2L4S",,1
"@DanielMuchelas @JGradeco Gente de uma perfeição gritante!
#sqn","@JGradeco isto é a nova geração de croquete mas mais refinada, a merda é a mesma, o sabor ainda consegue ser pior",1
"@BiggyPapi @madduplussize Nota-se a normalidade da pessoa:

👕🤟 + 🐘 = tudo a ver

#sqn kkkkk",@suzannaprado_gp @madduplussize Se namorassem o Dumbo dormiria junto com vcs...🤣🤣🤣🤣🤣 https://t.co/AUCymNiE4x,1
"@BlogdoNoblat É o sonho de vcs neh???
#sqn https://t.co/Mp17VCAjX9","Moro, pede pra sair
Permanência do doutor no governo ofende a moral, o bom senso e a lei da gravidade https://t.co/7YTEDYVEbA",1
Nem consegui ir pra aula hoje pq fecharam a ponte... Tô tão triste #sqn kkkkkk,,1
@RevistaEpoca @guilherme_amado 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 A Grobo pensa que o país só tem deficiente mental! #SQN,"""Eu não tenho ideologias, não tenho partidos, não tenho lado, sou apenas um funcionário de TI (tecnologia da informação)"", escreveu o hacker.

via @guilherme_amado

https://t.co/csMduqXNIf",1
"@nelsonpaffi Típico de de um semi Deus, #sqn","Gilmar suspende quebra de sigilo de ex-presidente da Vale https://t.co/5mykp6PkFS Claro, Gilmar Mendes não tem casa nos locais do desastre. Em Lisboa não tem barragem para ceder. Esse indivíduo solta qualquer tipo de corrupto e ladrão, e até traficantes e pedófilos.",1
"RT @gutgot: @mbmchaves @lpbragancabr https://t.co/HiTxhVtwu3
Chineses de Hong Kong querem voltar ao Reino Unido. Como as monarquias parlame…",,1
Saudade de pegar o metrô lotado #sqn,,1
"Super seguro esse @telegram 
çerá? #sqn 

https://t.co/1O58S6yJgg",,1
"@mbmchaves @lpbragancabr https://t.co/HiTxhVtwu3
Chineses de Hong Kong querem voltar ao Reino Unido. Como as monarquias parlamentaristas constitucionais são governos ultrapassados meu Deus.
#SQN
Fujam do comunismo quem puder. 
Império chinês que sofreu golpe de estado em 1911 foi melhor.","@lpbragancabr A farra autoritária chinesa vai acabar. Mesmo um povo que é historicamente feito de escravo, ainda vai fazer surgir a chama da liberdade. Some isso ao iminente estouro da bolha financeira e ao aumento do cristianismo na China.",1
"@EuclidesFla Isenção, né #SQN",https://t.co/uKmuu0adCc,1
"@pauloteixeira13 A vagabundagem está solta 😂😂😂
#SQN
#Dia14EuVouTrabalhar","A troca de inúmeras mensagens comprova #MoroCriminoso era o chefe real das investigações, seu tutor e maestro, ferindo as normas da Constituição e do código de ética da magistratura. #SextaTemGreve",1
